ts,Temperature,Humidity
1625251200,25.0,27.9
1625251140,25.0,27.9
1625251080,25.1,27.9
1625251020,25.0,27.4
1625250960,25.1,27.8
1625250900,25.0,27.6
1625250840,25.1,27.6
1625250780,25.1,27.5
1625250720,25.0,27.5
1625250660,25.1,27.9
1625250600,25.0,27.5
1625250540,25.1,27.5
1625250480,25.1,27.5
1625250420,25.1,27.9
1625250360,25.1,27.6
1625250300,25.1,27.5
1625250240,25.1,27.4
1625250180,25.1,27.3
1625250120,25.1,27.4
1625250060,25.1,27.4
1625250000,25.1,27.5
1625249940,25.2,27.3
1625249880,25.1,27.0
1625249820,25.1,27.0
1625249760,25.2,27.0
1625249700,25.2,27.2
1625249640,25.1,27.0
1625249580,25.2,27.0
1625249520,25.2,26.9
1625249460,25.2,27.0
1625249400,25.2,27.2
1625249340,25.2,27.0
1625249280,25.2,27.2
1625249220,25.2,27.2
1625249160,25.2,27.6
1625249100,25.2,27.6
1625249040,25.2,27.5
1625248980,25.2,27.8
1625248920,25.2,27.9
1625248860,25.2,28.3
1625248800,25.3,28.0
1625248740,25.2,28.1
1625248680,25.2,27.9
1625248620,25.2,27.8
1625248560,25.2,27.6
1625248500,25.3,28.0
1625248440,25.3,28.1
1625248380,25.3,28.1
1625248320,25.3,28.3
1625248260,25.2,28.0
1625248200,25.2,28.0
1625248140,25.3,28.0
1625248080,25.3,28.1
1625248020,25.3,28.1
1625247960,25.3,28.1
1625247900,25.3,28.4
1625247840,25.3,28.0
1625247780,25.3,28.1
1625247720,25.3,27.9
1625247660,25.3,27.8
1625247600,25.4,27.9
1625247540,25.3,28.1
1625247480,25.4,28.3
1625247420,25.3,27.8
1625247360,25.3,27.8
1625247300,25.4,27.5
1625247240,25.3,27.5
1625247180,25.3,27.5
1625247120,25.2,27.5
1625247060,25.4,27.3
1625247000,25.3,27.4
1625246940,25.4,27.4
1625246880,25.4,27.8
1625246820,25.4,27.9
1625246760,25.4,27.4
1625246700,25.4,27.6
1625246640,25.4,27.6
1625246580,25.4,27.5
1625246520,25.4,27.6
1625246460,25.4,27.5
1625246400,25.4,27.4
1625246340,25.4,27.6
1625246280,25.4,27.6
1625246220,25.4,27.5
1625246160,25.4,27.6
1625246100,25.4,27.6
1625246040,25.4,27.9
1625245980,25.4,28.0
1625245920,25.5,28.1
1625245860,25.4,27.9
1625245800,25.4,27.8
1625245740,25.4,27.6
1625245680,25.4,27.8
1625245620,25.4,27.5
1625245560,25.4,27.6
1625245500,25.4,28.0
1625245440,25.4,28.3
1625245380,25.5,28.3
1625245320,25.5,28.3
1625245260,25.5,28.5
1625245200,25.5,28.5
1625245140,25.4,28.5
1625245080,25.5,28.7
1625245020,25.5,28.4
1625244960,25.5,28.6
1625244900,25.5,29.2
1625244840,25.5,29.2
1625244780,25.5,29.4
1625244720,25.5,29.4
1625244660,25.5,29.0
1625244600,25.5,29.0
1625244540,25.5,29.0
1625244480,25.5,28.7
1625244420,25.5,28.5
1625244360,25.5,28.7
1625244300,25.5,28.6
1625244240,25.5,28.7
1625244180,25.5,28.4
1625244120,25.5,28.6
1625244060,25.5,28.4
1625244000,25.5,28.1
1625243940,25.4,28.1
1625243880,25.5,28.0
1625243820,25.5,28.1
1625243760,25.5,28.3
1625243700,25.5,28.0
1625243640,25.5,28.0
1625243580,25.5,28.6
1625243520,25.5,28.3
1625243460,25.5,27.9
1625243400,25.5,28.0
1625243340,25.5,27.6
1625243280,25.5,27.5
1625243220,25.5,27.5
1625243160,25.5,27.4
1625243100,25.5,27.3
1625243040,25.5,27.4
1625242980,25.5,27.4
1625242920,25.5,27.2
1625242860,25.5,26.4
1625242800,25.5,26.5
1625242740,25.5,26.5
1625242680,25.5,26.1
1625242620,25.6,26.3
1625242560,25.5,25.9
1625242500,25.5,25.8
1625242440,25.4,25.7
1625242380,25.5,25.4
1625242320,25.5,25.3
1625242260,25.5,25.3
1625242200,25.5,24.8
1625242140,25.4,24.8
1625242080,25.5,24.5
1625242020,25.5,24.5
1625241960,25.5,24.6
1625241900,25.5,24.7
1625241840,25.5,24.6
1625241780,25.5,24.2
1625241720,25.6,24.4
1625241660,25.5,24.4
1625241600,25.3,24.2
1625241540,25.5,24.2
1625241480,25.6,24.4
1625241420,25.5,24.6
1625241360,25.5,24.6
1625241300,25.6,24.8
1625241240,25.6,24.5
1625241180,25.6,24.7
1625241120,25.6,24.5
1625241060,25.6,24.6
1625241000,25.6,24.6
1625240940,25.7,24.8
1625240880,25.7,25.1
1625240820,25.6,25.3
1625240760,25.6,24.6
1625240700,25.6,24.8
1625240640,25.6,24.6
1625240580,25.6,24.6
1625240520,25.6,24.7
1625240460,25.6,24.8
1625240400,25.6,25.0
1625240340,25.6,25.1
1625240280,25.7,24.6
1625240220,25.6,24.7
1625240160,25.7,24.7
1625240100,25.6,24.6
1625240040,25.6,24.7
1625239980,25.7,24.6
1625239920,25.7,24.6
1625239860,25.7,24.7
1625239800,25.6,24.5
1625239740,25.7,24.7
1625239680,25.7,24.8
1625239620,25.6,24.8
1625239560,25.7,24.7
1625239500,25.7,24.8
1625239440,25.7,24.8
1625239380,25.7,24.7
1625239320,25.7,25.0
1625239260,25.7,25.0
1625239200,25.7,25.0
1625239140,25.7,25.0
1625239080,25.7,25.0
1625239020,25.6,25.0
1625238960,25.7,25.1
1625238900,25.7,25.1
1625238840,25.7,25.1
1625238780,25.7,25.0
1625238720,25.7,25.2
1625238660,25.7,25.1
1625238600,25.7,25.0
1625238540,25.7,24.8
1625238480,25.7,25.1
1625238420,25.7,25.2
1625238360,25.6,25.1
1625238300,25.7,25.1
1625238240,25.7,25.2
1625238180,25.7,25.1
1625238120,25.7,25.1
1625238060,25.7,25.2
1625238000,25.7,25.6
1625237940,25.7,25.0
1625237880,25.7,25.2
1625237820,25.7,25.2
1625237760,25.7,25.1
1625237700,25.8,25.2
1625237640,25.7,25.2
1625237580,25.7,25.4
1625237520,25.7,25.2
1625237460,25.7,25.2
1625237400,25.7,25.1
1625237340,25.7,25.2
1625237280,25.8,25.1
1625237220,25.8,25.3
1625237160,25.7,25.2
1625237100,25.8,25.2
1625237040,25.8,25.2
1625236980,25.7,25.4
1625236920,25.7,25.6
1625236860,25.8,25.6
1625236800,25.7,25.6
1625236740,25.8,25.6
1625236680,25.8,25.4
1625236620,25.8,25.8
1625236560,25.8,25.9
1625236500,25.7,26.1
1625236440,25.8,26.1
1625236380,25.8,26.4
1625236320,25.8,26.7
1625236260,25.8,26.4
1625236200,25.8,26.2
1625236140,25.7,26.2
1625236080,25.7,26.7
1625236020,25.8,26.3
1625235960,25.7,26.1
1625235900,25.7,26.1
1625235840,25.7,26.2
1625235780,25.8,26.5
1625235720,25.8,26.5
1625235660,25.7,26.8
1625235600,25.7,26.5
1625235540,25.7,26.7
1625235480,25.7,26.8
1625235420,25.7,26.5
1625235360,25.7,26.5
1625235300,25.7,26.5
1625235240,25.7,26.2
1625235180,25.6,26.5
1625235120,25.6,25.8
1625235060,25.6,26.1
1625235000,25.6,26.5
1625234940,25.6,26.3
1625234880,25.6,26.4
1625234820,25.6,26.9
1625234760,25.6,26.5
1625234700,25.6,26.2
1625234640,25.5,26.5
1625234580,25.6,26.3
1625234520,25.4,26.4
1625234460,25.5,26.9
1625234400,25.6,26.8
1625234340,25.5,26.4
1625234280,25.5,26.7
1625234220,25.5,26.8
1625234160,25.4,26.3
1625234100,25.4,26.9
1625234040,25.4,26.7
1625233980,25.4,27.3
1625233920,25.4,27.3
1625233860,25.3,27.8
1625233800,25.3,28.0
1625233740,25.3,28.9
1625233680,25.3,29.7
1625233620,25.2,31.9
1625233560,25.2,35.9
1625233500,25.0,35.8
1625233440,25.1,37.0
1625233380,25.0,38.7
1625233320,25.2,36.9
1625233260,25.0,38.7
1625233200,24.9,37.2
1625233140,24.6,37.6
1625233080,24.4,41.3
1625233020,24.1,40.6
1625232960,23.7,41.4
1625232900,22.9,34.5
1625232840,21.8,28.5
1625232780,21.6,28.4
1625232720,21.6,28.1
1625232660,21.6,28.0
1625232600,21.7,28.0
1625232540,21.7,27.8
1625232480,21.7,28.0
1625232420,21.7,27.9
1625232360,21.7,27.4
1625232300,21.8,27.3
1625232240,21.8,27.3
1625232180,21.8,27.2
1625232120,21.9,26.9
1625232060,22.0,27.0
1625232000,22.1,26.7
1625231940,22.2,26.7
1625231880,22.3,26.1
1625231820,22.4,25.6
1625231760,22.6,25.3
1625231700,22.9,25.2
1625231640,24.4,26.9
1625231580,23.1,25.3
1625231520,24.1,25.7
1625231460,24.3,27.0
1625231400,23.1,24.5
1625231340,24.8,27.0
1625231280,23.4,24.5
1625231220,25.0,27.4
1625231160,24.7,26.5
1625231100,23.4,24.4
1625231040,25.2,26.7
1625230980,25.0,28.7
1625230920,24.5,27.6
1625230860,23.6,24.8
1625230800,24.3,24.7
1625230740,24.1,24.8
1625230680,25.0,26.1
1625230620,23.9,24.2
1625230560,25.4,26.9
1625230500,25.1,27.4
1625230440,24.8,27.4
1625230380,23.4,24.1
